kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov
620509,Lahei Barat,6205,KABUPATEN BARITO UTARA,62,KALIMANTAN TENGAH
620601,Kamipang,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620602,Katingan Hilir,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620603,Tewang Sangalang Garing,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620604,Pulau Malan,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620605,Katingan Tengah,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620606,Sanaman Mantikei,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620607,Marikit,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620608,Katingan Hulu,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620609,Mendawai,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620610,Katingan Kuala,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620611,Tasik Payawan,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620612,Petak Malai,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620613,Bukit Raya,6206,KABUPATEN KATINGAN,62,KALIMANTAN TENGAH
620701,Seruyan Hilir,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620702,Seruyan Tengah,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620703,Danau Sembuluh,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620704,Hanau,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620705,Seruyan Hulu,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620706,Seruyan Hilir Timur,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620707,Seruyan Raya,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620708,Danau Seluluk,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620709,Batu Ampar,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620710,Suling Tambun,6207,KABUPATEN SERUYAN,62,KALIMANTAN TENGAH
620801,Sukamara,6208,KABUPATEN SUKAMARA,62,KALIMANTAN TENGAH
620802,Jelai,6208,KABUPATEN SUKAMARA,62,KALIMANTAN TENGAH
620803,Balai Riam,6208,KABUPATEN SUKAMARA,62,KALIMANTAN TENGAH
620804,Pantai Lunci,6208,KABUPATEN SUKAMARA,62,KALIMANTAN TENGAH
620805,Permata Kecubung,6208,KABUPATEN SUKAMARA,62,KALIMANTAN TENGAH
620901,Lamandau,6209,KABUPATEN LAMANDAU,62,KALIMANTAN TENGAH
620902,Delang,6209,KABUPATEN LAMANDAU,62,KALIMANTAN TENGAH
620903,Bulik,6209,KABUPATEN LAMANDAU,62,KALIMANTAN TENGAH
620904,Bulik Timur,6209,KABUPATEN LAMANDAU,62,KALIMANTAN TENGAH
620905,Menthobi Raya,6209,KABUPATEN LAMANDAU,62,KALIMANTAN TENGAH
620906,Sematu Jaya,6209,KABUPATEN LAMANDAU,62,KALIMANTAN TENGAH
620907,Belantikan Raya,6209,KABUPATEN LAMANDAU,62,KALIMANTAN TENGAH
620908,Batang Kawa,6209,KABUPATEN LAMANDAU,62,KALIMANTAN TENGAH
621001,Sepang,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621002,Kurun,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621003,Tewah,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621004,Kahayan Hulu Utara,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621005,Rungan,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621006,Manuhing,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621007,Mihing Raya,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621008,Damang Batu,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621009,Miri Manasa,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621010,Rungan Hulu,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621011,Manuhing Raya,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621012,Rungan Barat,6210,KABUPATEN GUNUNG MAS,62,KALIMANTAN TENGAH
621101,Pandih Batu,6211,KABUPATEN PULANG PISAU,62,KALIMANTAN TENGAH
621102,Kahayan Kuala,6211,KABUPATEN PULANG PISAU,62,KALIMANTAN TENGAH
621103,Kahayan Tengah,6211,KABUPATEN PULANG PISAU,62,KALIMANTAN TENGAH
621104,Banama Tingang,6211,KABUPATEN PULANG PISAU,62,KALIMANTAN TENGAH
621105,Kahayan Hilir,6211,KABUPATEN PULANG PISAU,62,KALIMANTAN TENGAH
621106,Maliku,6211,KABUPATEN PULANG PISAU,62,KALIMANTAN TENGAH
621107,Jabiren,6211,KABUPATEN PULANG PISAU,62,KALIMANTAN TENGAH
621108,Sebangau Kuala,6211,KABUPATEN PULANG PISAU,62,KALIMANTAN TENGAH
621201,Murung,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621202,Tanah Siang,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621203,Laung Tuhup,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621204,Permata Intan,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621205,Sumber Barito,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621206,Barito Tuhup Raya,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621207,Tanah Siang Selatan,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621208,Sungai Babuat,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621209,Seribu Riam,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621210,Uut Murung,6212,KABUPATEN MURUNG RAYA,62,KALIMANTAN TENGAH
621301,Dusun Timur,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621302,Banua Lima,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621303,Patangkep Tutui,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621304,Awang,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621305,Dusun Tengah,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621306,Pematang Karau,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621307,Paju Epat,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621308,Raren Batuah,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621309,Paku,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
621310,Karusen Janang,6213,KABUPATEN BARITO TIMUR,62,KALIMANTAN TENGAH
627101,Pahandut,6271,KOTA PALANGKARAYA,62,KALIMANTAN TENGAH
627102,Bukit Batu,6271,KOTA PALANGKARAYA,62,KALIMANTAN TENGAH
627103,Jekan Raya,6271,KOTA PALANGKARAYA,62,KALIMANTAN TENGAH
627104,Sabangau,6271,KOTA PALANGKARAYA,62,KALIMANTAN TENGAH
627105,Rakumpit,6271,KOTA PALANGKARAYA,62,KALIMANTAN TENGAH
630101,Takisung,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630102,Jorong,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630103,Pelaihari,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630104,Kurau,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630105,Bati Bati,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630106,Panyipatan,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630107,Kintap,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630108,Tambang Ulang,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630109,Batu Ampar,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630110,Bajuin,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630111,Bumi Makmur,6301,KABUPATEN TANAH LAUT,63,KALIMANTAN SELATAN
630201,Pulau Sembilan,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630202,Pulau Laut Barat,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630203,Pulau Laut Selatan,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630204,Pulau Laut Timur,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630205,Pulau Sebuku,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630206,Pulaulaut Utara,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630207,Kelumpang Selatan,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630208,Kelumpang Hulu,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630209,Kelumpang Tengah,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630210,Kelumpang Utara,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630211,Pamukan Selatan,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630212,Sampanahan,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630213,Pamukan Utara,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630214,Hampang,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630215,Sungai Durian,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630216,Pulau Laut Tengah,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630217,Kelumpang Hilir,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630218,Kelumpang Barat,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630219,Pamukan Barat,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630220,Pulau Laut Kepulauan,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630221,Pulau Laut Tanjung Selayar,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630222,Pulaulaut Sigam,6302,KABUPATEN KOTABARU,63,KALIMANTAN SELATAN
630301,Aluh Aluh,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630302,Kertak Hanyar,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630303,Gambut,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630304,Sungai Tabuk,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630305,Martapura,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630306,Karang Intan,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630307,Astambul,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630308,Simpang Empat,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630309,Pengarom,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630310,Sungai Pinang,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630311,Aranio,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630312,Mataraman,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630313,Beruntung Baru,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630314,Martapura Barat,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630315,Martapura Timur,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630316,Sambung Makmur,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630317,Paramasan,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
630318,Telaga Bauntung,6303,KABUPATEN BANJAR,63,KALIMANTAN SELATAN
